number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_std_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals,holdout_accuracy,holdout_train_time,holdout_pred_time,holdout_num_rules,holdout_larger_rule,holdout_sum_literals
32,1,4,5,1,15,0.732444905965155,0.04153629564682878,0.28423020044962566,0.15886790866111075,1.0,0.0,1.0666666666666667,0.25819888974716115,1.0666666666666667,0.25819888974716115,0.7186147186147186,0.08222508430480957,0.0075032711029052734,1,1,1
32,1,1,10,5,10,0.7245125187492788,0.0548192567643918,0.06412814458211263,0.019041049717183726,1.0,0.0,1.0,0.0,1.0,0.0,0.6060606060606061,0.03765439987182617,0.006039142608642578,1,1,1
32,2,4,2,1,15,0.7201049959616939,0.04491604364355436,0.8324044863382976,0.706361145939936,2.0,0.0,2.7333333333333334,0.5936168397046636,4.2,0.6761234037828132,0.645021645021645,0.325636625289917,0.007493019104003906,2,3,5
32,1,1,1,10,20,0.720070381908388,0.049073638057604396,0.9578325430552165,0.30764133613421835,1.0,0.0,1.0,0.0,1.0,0.0,0.7316017316017316,0.8566908836364746,0.008453130722045898,1,1,1
32,3,2,5,1,10,0.7193146417445482,0.05084943787028866,0.11950917243957519,0.05111977328329854,2.0,0.0,2.0,0.0,3.0,0.0,0.670995670995671,0.03824973106384277,0.006501674652099609,2,2,3
32,3,3,5,2,20,0.7164416753201801,0.04334594838727783,1.3301709334055583,0.9668548836035885,2.2,0.560611910581388,2.533333333333333,0.5163977794943223,4.466666666666667,1.8464895909600492,0.7229437229437229,0.43445348739624023,0.007736682891845703,2,3,4
32,1,2,2,2,10,0.7107245875158646,0.0722642892137596,0.45436256726582847,0.09609340913572807,1.0,0.0,1.6666666666666667,0.48795003647426666,1.6666666666666667,0.48795003647426666,0.6536796536796536,0.4652879238128662,0.006720066070556641,1,2,2
32,1,3,10,5,20,0.7101361486096688,0.05046880514982461,0.6205222129821777,0.22545826498780025,1.0,0.0,1.7333333333333334,0.45773770821706344,1.7333333333333334,0.45773770821706344,0.6060606060606061,0.31020164489746094,0.00697636604309082,1,1,1
32,1,3,2,2,10,0.7082035306334372,0.03747537945530342,0.7040529410044353,0.26914030221843055,1.0,0.0,2.466666666666667,0.6399404734221845,2.466666666666667,0.6399404734221845,0.696969696969697,0.4468109607696533,0.006744384765625,1,2,2
32,4,3,10,2,10,0.7075285565939772,0.05773606785810787,0.2299699624379476,0.10281839265320447,1.9333333333333333,0.25819888974716115,1.9333333333333333,0.25819888974716115,2.8666666666666667,0.5163977794943223,0.6666666666666666,0.09032583236694336,0.0065882205963134766,2,2,3
