number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_std_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals,holdout_accuracy,holdout_train_time,holdout_pred_time,holdout_num_rules,holdout_larger_rule,holdout_sum_literals
32,4,2,10,5,20,0.7546275946275948,0.03326441664605618,0.16966959635416667,0.04610980224890266,1.5333333333333334,0.6399404734221844,1.5333333333333334,0.6399404734221844,2.2,1.2071217242444348,0.76,0.045450687408447266,0.015256404876708984,0,0,0
32,1,2,5,2,15,0.7533577533577535,0.015564366401251962,0.09438905715942383,0.024558526811565805,0.7333333333333333,0.45773770821706344,0.8666666666666667,0.6399404734221844,0.8666666666666667,0.6399404734221844,0.7288888888888889,0.04409289360046387,0.012448310852050781,1,2,2
16,1,4,5,2,20,0.750854700854701,0.03621243951498559,0.15848519007364908,0.04506543209435577,0.9333333333333333,0.25819888974716115,1.1333333333333333,0.5163977794943223,1.1333333333333333,0.5163977794943223,0.6933333333333334,0.08576583862304688,0.014402151107788086,1,1,1
32,2,4,2,1,15,0.7501709401709403,0.019187951219043157,0.2454184373219808,0.09336473262928562,0.9333333333333333,0.7037315505489968,1.2,1.01418510567422,1.4666666666666666,1.505545305418162,0.76,0.09157752990722656,0.011710882186889648,0,0,0
32,1,3,10,5,20,0.7482295482295485,0.025906010660666917,0.15987016359965006,0.04281037595210763,0.8,0.41403933560541256,1.0666666666666667,0.7037315505489968,1.0666666666666667,0.7037315505489968,0.7288888888888889,0.10099506378173828,0.015054702758789062,1,2,2
32,1,4,5,1,15,0.7406349206349209,0.028429530354712688,0.11189457575480143,0.032000420705717486,0.8666666666666667,0.35186577527449836,0.8666666666666667,0.35186577527449836,0.8666666666666667,0.35186577527449836,0.6933333333333334,0.06202054023742676,0.012414932250976562,1,1,1
16,1,1,10,5,20,0.7386324786324787,0.0592913977661585,0.02884807586669922,0.0074209728383981405,1.0,0.0,1.0,0.0,1.0,0.0,0.7422222222222222,0.018651485443115234,0.015205860137939453,1,1,1
32,1,2,5,2,10,0.7347252747252747,0.0706836856197006,0.07644758224487305,0.014300733546994286,0.6666666666666666,0.4879500364742666,0.9333333333333333,0.7988086367179803,0.9333333333333333,0.7988086367179803,0.7111111111111111,0.0590662956237793,0.008180856704711914,1,2,2
32,4,2,5,2,20,0.7328510378510379,0.060670065209530735,0.21957448323567708,0.08407601890343457,1.3333333333333333,0.7237468644557459,1.4,0.7367883976130073,1.9333333333333333,1.2798809468443688,0.7288888888888889,0.09890270233154297,0.014974117279052734,1,2,2
16,1,4,1,1,15,0.7323199023199023,0.048311957780440014,0.0634955088297526,0.015584747233034619,1.0,0.0,3.066666666666667,0.7037315505489967,3.066666666666667,0.7037315505489967,0.7644444444444445,0.03621983528137207,0.010944604873657227,1,3,3
