number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_std_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
8,1,1,5,1,15,0.7146666666666666,0.14875035013964394,0.05821936925252279,0.0053303202275892065,1.0,0.0,1.0,0.0,1.0,0.0
8,3,3,2,2,5,0.637,0.09300153608562449,0.20385859807332357,0.0313019336957163,2.4,0.6324555320336759,3.0,0.0,6.466666666666667,1.8847761013926703
32,3,4,1,1,10,0.7579999999999999,0.0490917508345343,1.5529651641845703,0.39452894493644736,2.2666666666666666,0.8837151016885368,3.6,1.0555973258234952,8.0,3.4434202266268428
32,2,2,10,10,10,0.7563333333333335,0.04525588622594016,0.7401723066965739,0.134382948759489,1.9333333333333333,0.25819888974716115,2.0,0.0,3.8,0.560611910581388
8,3,2,5,1,15,0.16699999999999998,0.002535462764185552,1.3014565626780192,0.20934720063483903,2.0,0.0,1.0,0.0,2.0,0.0
32,1,4,2,5,15,0.738,0.06093907964985549,4.210098997751872,0.7278950316251425,1.0,0.0,3.6,0.5070925528371101,3.6,0.5070925528371101
8,1,1,2,5,10,0.684,0.09513524208049447,0.11432843208312989,0.009956263749185778,1.0,0.0,1.0,0.0,1.0,0.0
8,4,2,10,2,15,0.16699999999999998,0.002535462764185552,1.1863126436869302,0.2867118659418679,2.0,0.0,1.0,0.0,2.0,0.0
32,1,3,2,2,10,0.7803333333333334,0.046231817532744184,0.5950394789377849,0.14004121869777253,0.9333333333333333,0.25819888974716115,2.7333333333333334,0.7988086367179803,2.7333333333333334,0.7988086367179803
16,4,3,10,10,10,0.7416666666666668,0.06901518121468087,0.47314502398173014,0.14283021666646115,2.1333333333333333,1.0600988273786194,2.8,0.7745966692414835,6.266666666666667,3.1502078540644782
32,1,4,5,1,15,0.7899999999999999,0.03327375628243462,0.6966719627380371,0.16482058805417715,1.0,0.0,1.1333333333333333,0.35186577527449836,1.1333333333333333,0.35186577527449836
16,2,3,10,2,15,0.7173333333333333,0.04891197146283262,0.9598289489746094,0.10013663299456793,1.8666666666666667,0.3518657752744984,1.8666666666666667,0.3518657752744984,2.7333333333333334,0.7037315505489968
16,4,4,5,5,10,0.7283333333333334,0.056082422337467686,0.6714038848876953,0.1648926381319899,2.533333333333333,1.2459458063579458,3.533333333333333,1.0600988273786194,8.6,4.452928410447605
32,2,1,5,1,10,0.255,0.23345999963285233,0.0760721206665039,0.03272741129778613,1.7333333333333334,0.7037315505489968,0.8666666666666667,0.3518657752744984,1.7333333333333334,0.7037315505489968
16,2,1,10,5,20,0.16699999999999998,0.002535462764185552,0.2255189100901286,0.026834968199644198,2.0,0.0,1.0,0.0,2.0,0.0
8,3,3,5,2,20,0.7463333333333334,0.0551448309540648,0.9938294728597005,0.43354517553160227,1.6,0.5070925528371101,1.5333333333333334,0.5163977794943222,2.1333333333333333,0.990430401872025
16,4,2,5,10,15,0.7173333333333333,0.05321340683198799,0.842862606048584,0.17152664463326572,2.0,0.5345224838248488,2.0,0.0,4.0,1.0690449676496976
32,1,4,1,1,20,0.788,0.04483302354291979,1.6710731188456218,0.40072126524527824,1.0,0.0,3.3333333333333335,0.4879500364742666,3.3333333333333335,0.4879500364742666
8,3,3,5,10,20,0.6476666666666667,0.08421627486644698,1.0959747632344563,0.395743147058855,2.6666666666666665,0.723746864455746,3.0,0.0,7.6,2.0632844828435215
32,1,2,5,10,5,0.7626666666666667,0.03858509458080315,1.1073482513427735,0.1708243151163078,1.0,0.0,2.0,0.0,2.0,0.0
8,3,3,5,10,10,0.6963333333333335,0.08056644699223357,0.7993406613667806,0.15766456468775694,2.6666666666666665,0.723746864455746,3.0,0.0,7.933333333333334,2.1536237457121516
16,2,3,5,5,20,0.7643333333333333,0.04636295729916083,0.8273631572723389,0.19010676285692565,1.5333333333333334,0.5163977794943222,3.0,0.0,4.533333333333333,1.505545305418162
32,1,1,10,5,10,0.8066666666666668,0.039671268240497694,0.11952678362528484,0.038596417068073055,0.8666666666666667,0.3518657752744984,0.8666666666666667,0.3518657752744984,0.8666666666666667,0.3518657752744984
32,2,4,10,10,5,0.7520000000000001,0.04824787189977546,0.6510744412740072,0.26141543684728985,1.5333333333333334,0.6399404734221845,3.533333333333333,1.125462867742275,5.6,2.5579009251449016
16,1,3,2,10,15,0.7436666666666665,0.07082338865764883,0.5214677810668945,0.08010381477313819,1.0,0.0,2.933333333333333,0.2581988897471611,2.933333333333333,0.2581988897471611
16,1,4,10,1,10,0.753,0.06005354753408472,0.708882474899292,0.17722602008285787,0.9333333333333333,0.25819888974716115,0.9333333333333333,0.25819888974716115,0.9333333333333333,0.25819888974716115
8,1,1,5,1,10,0.663,0.18849782113178015,0.050389432907104494,0.04681875156269997,1.0,0.0,1.0,0.0,1.0,0.0
32,1,1,5,1,5,0.7966666666666666,0.041561772729046965,0.03349912961324056,0.02476678092833157,0.8,0.41403933560541256,0.8,0.41403933560541256,0.8,0.41403933560541256
8,4,3,2,10,20,0.6696666666666666,0.08096442487437366,1.28677126566569,0.6078654704670774,2.7333333333333334,0.883715101688537,3.0,0.0,7.866666666666666,2.8502297317601477
