number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_std_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals,holdout_accuracy,holdout_train_time,holdout_pred_time,holdout_num_rules,holdout_larger_rule,holdout_sum_literals
32,2,2,10,10,10,0.9104219409282699,0.036042120069264744,0.1498008410135905,0.05382465203188405,2.0,0.0,2.0,0.0,3.3333333333333335,0.4879500364742666,0.8888888888888888,0.04934191703796387,0.007403850555419922,2,2,3
32,2,1,2,10,15,0.90960970464135,0.0444208793716747,0.19961204528808593,0.09391140327929398,2.0,0.0,1.0,0.0,2.0,0.0,0.8245614035087719,0.06390047073364258,0.009635448455810547,2,1,2
32,1,2,2,2,10,0.9087869198312234,0.03977992617844267,0.05867126782735189,0.02260220159405837,1.0,0.0,1.7333333333333334,0.45773770821706344,1.7333333333333334,0.45773770821706344,0.8771929824561403,0.024795055389404297,0.007866382598876953,1,1,1
32,2,4,2,1,15,0.9071624472573839,0.04456677580171242,0.4343060175577799,0.208926874460324,2.0,0.0,1.4666666666666666,0.5163977794943222,2.466666666666667,0.5163977794943223,0.9181286549707602,0.19405770301818848,0.010015249252319336,2,1,2
32,2,4,5,2,15,0.9054852320675104,0.04593502512730626,0.5708823204040527,0.20182321766891032,2.0,0.0,1.4666666666666666,0.5163977794943222,2.466666666666667,0.5163977794943223,0.8713450292397661,0.16897988319396973,0.009730339050292969,2,2,3
32,1,2,5,2,10,0.9053902953586497,0.026760058087198536,0.11181166966756186,0.053499191339826065,1.0,0.0,1.2666666666666666,0.45773770821706344,1.2666666666666666,0.45773770821706344,0.8771929824561403,0.03611922264099121,0.007961511611938477,1,1,1
32,3,4,1,1,5,0.9012341772151896,0.049341152423234946,0.18618497848510743,0.06004490843753865,3.0,0.0,2.466666666666667,0.6399404734221844,5.4,1.3522468075656264,0.8830409356725146,0.06342458724975586,0.004591941833496094,3,2,4
32,4,3,10,10,15,0.8987447257383966,0.04392173588979946,0.5913746515909831,0.29434213569934686,4.0,0.0,2.2,0.560611910581388,6.8,1.3732131246511903,0.8830409356725146,0.21349620819091797,0.010072946548461914,4,3,8
32,1,1,1,10,20,0.8978481012658226,0.03882942157274027,0.1263867219289144,0.15641730135332504,1.0,0.0,1.0,0.0,1.0,0.0,0.8771929824561403,0.0485692024230957,0.012000083923339844,1,1,1
32,3,3,5,2,20,0.896308016877637,0.05507886706112788,0.8407850742340088,0.26230873548925493,3.0,0.0,1.4666666666666666,0.5163977794943222,3.6666666666666665,0.8997354108424374,0.9532163742690059,0.22942185401916504,0.011339902877807617,3,1,3
