number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_std_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
8,1,1,2,1,20,0.5816056166056165,0.19326308821560784,0.019203027089436848,0.009953385352987471,1.0,0.0,1.0,0.0,1.0,0.0
8,2,2,10,10,5,0.6135958485958486,0.09656091021782136,0.02016580899556478,0.009663317853325156,2.0,0.0,1.9333333333333333,0.25819888974716115,3.6,0.6324555320336759
8,1,2,5,10,15,0.6658913308913308,0.09421963708665158,0.04056742986043294,0.0030694652617433513,1.0,0.0,2.0,0.0,2.0,0.0
32,2,1,2,10,15,0.6922039072039072,0.08486791436456503,1.6340731302897136,0.4490727493644999,2.0,0.0,1.0,0.0,2.0,0.0
8,1,2,10,5,20,0.5846581196581196,0.1693645036146862,0.0626685619354248,0.013708973003435343,1.0,0.0,1.1333333333333333,0.3518657752744984,1.1333333333333333,0.3518657752744984
32,4,2,10,1,20,0.723937728937729,0.05468642032640592,0.44723769823710124,0.17538645273015313,4.0,0.0,1.0,0.0,4.0,0.0
8,4,2,5,10,20,0.5665873015873015,0.09394830314906288,0.25442570050557456,0.0470649589739289,4.0,0.0,2.0,0.0,7.733333333333333,0.4577377082170635
8,2,3,10,10,10,0.6085897435897436,0.09406132565154375,0.05413678487141927,0.01879128524012008,2.0,0.0,2.8,0.4140393356054125,4.533333333333333,0.915475416434127
16,4,4,5,2,10,0.6628998778998779,0.048780391569375595,0.5293993155161539,0.20454699061619125,4.0,0.0,1.9333333333333333,0.25819888974716115,5.4,0.7367883976130072
8,1,2,10,5,10,0.5684493284493285,0.16185092545646607,0.029091755549112957,0.005268563238988268,1.0,0.0,1.1333333333333333,0.3518657752744984,1.1333333333333333,0.3518657752744984
8,2,1,5,5,10,0.5944566544566545,0.12758264851374873,0.027661720911661785,0.004414686442672395,2.0,0.0,1.0,0.0,2.0,0.0
8,2,2,5,2,20,0.6110989010989011,0.1153810551143932,0.17543636957804362,0.07312113527773322,2.0,0.0,1.0,0.0,2.0,0.0
32,4,2,10,5,20,0.7304395604395605,0.045782440845718364,1.1623270352681478,0.39058989738379857,4.0,0.0,1.6666666666666667,0.48795003647426666,5.0,0.8451542547285166
32,3,2,5,1,10,0.6615567765567766,0.0627030755641848,0.17908315658569335,0.06483858112299117,3.0,0.0,1.1333333333333333,0.35186577527449836,3.1333333333333333,0.35186577527449836
8,2,1,2,1,20,0.5785653235653235,0.15699668780690845,0.037288729349772134,0.01314150395741792,2.0,0.0,1.0,0.0,2.0,0.0
32,3,2,2,5,10,0.6876556776556775,0.054954290171014566,15.102720562616984,3.319359890212836,2.8666666666666667,0.35186577527449836,2.0,0.0,5.733333333333333,0.7037315505489967
16,4,2,2,5,15,0.6208547008547007,0.04610995160609743,1.2443102677663167,0.5013826744926418,3.933333333333333,0.2581988897471611,2.0,0.0,7.733333333333333,0.5936168397046636
8,1,1,10,5,10,0.5907326007326007,0.1731262067166004,0.01391463279724121,0.004547783116392751,1.0,0.0,1.0,0.0,1.0,0.0
8,1,1,5,10,15,0.6279365079365079,0.10316004160425522,0.030397669474283854,0.00598500385807657,1.0,0.0,1.0,0.0,1.0,0.0
32,4,4,5,5,20,0.7004273504273505,0.06854864795255108,11.171545394261678,5.11880666324372,3.8666666666666667,0.35186577527449836,3.3333333333333335,0.4879500364742666,9.0,1.6035674514745464
