number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_std_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals,holdout_accuracy,holdout_train_time,holdout_pred_time,holdout_num_rules,holdout_larger_rule,holdout_sum_literals
32,1,4,5,1,15,0.732444905965155,0.04153629564682878,0.2931489944458008,0.13389813051218952,1.0,0.0,1.0666666666666667,0.25819888974716115,1.0666666666666667,0.25819888974716115,0.7186147186147186,0.07843208312988281,0.007498502731323242,1,1,1
32,1,1,10,5,10,0.7245125187492788,0.0548192567643918,0.06893002192179362,0.022990878697572055,1.0,0.0,1.0,0.0,1.0,0.0,0.6060606060606061,0.03979611396789551,0.00632166862487793,1,1,1
16,2,1,10,5,20,0.7238086996653974,0.06064271170325339,0.14612455368041993,0.04304502198729851,2.0,0.0,1.0,0.0,2.0,0.0,0.6320346320346321,0.07118749618530273,0.007999658584594727,2,1,2
32,2,4,5,2,10,0.7206703588323526,0.04108257442635073,3.0414280891418457,4.415429969801403,2.0,0.0,1.6666666666666667,0.48795003647426666,2.8,0.6761234037828132,0.6103896103896104,0.9809896945953369,0.007024049758911133,2,1,2
32,2,1,5,1,10,0.7206126687435098,0.04634320022735255,0.12194202740987142,0.08904503571938012,2.0,0.0,1.0,0.0,2.0,0.0,0.658008658008658,0.05474495887756348,0.00599980354309082,2,1,2
32,1,1,1,10,20,0.720070381908388,0.049073638057604396,0.9582516988118489,0.30350034938709247,1.0,0.0,1.0,0.0,1.0,0.0,0.7316017316017316,0.8809113502502441,0.008877277374267578,1,1,1
32,2,4,5,2,15,0.7176358601592246,0.044339187030839465,4.546256748835246,5.913987649706974,2.0,0.0,1.9333333333333333,0.4577377082170634,3.3333333333333335,0.816496580927726,0.7229437229437229,1.902087688446045,0.006990194320678711,2,2,3
32,4,2,5,2,20,0.7169839621553019,0.04824913631423985,3.3435870011647544,2.047141731813379,4.0,0.0,1.8,0.41403933560541256,5.4,0.9856107606091623,0.6926406926406926,1.296919345855713,0.00848078727722168,4,2,7
32,4,2,10,5,20,0.7169435790931118,0.03587296180023214,2.094705518086751,1.651873636147444,4.0,0.0,2.0,0.0,6.666666666666667,1.0465362369445672,0.696969696969697,1.103189468383789,0.008516073226928711,4,2,7
32,3,2,5,1,15,0.7138571593400252,0.04770735530198,0.8131365776062012,1.4956016875401692,3.0,0.0,1.1333333333333333,0.3518657752744984,3.1333333333333333,0.3518657752744984,0.645021645021645,0.15056657791137695,0.006993532180786133,3,1,3
