number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_std_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals,holdout_accuracy,holdout_train_time,holdout_pred_time,holdout_num_rules,holdout_larger_rule,holdout_sum_literals
32,1,1,10,5,10,0.7783895620495762,0.022048335696951644,0.030776103337605793,0.01246381558242037,1.0,0.0,1.0,0.0,1.0,0.0,0.7837150127226463,0.018486738204956055,0.00899815559387207,1,1,1
32,1,2,5,2,10,0.7729250811752594,0.03203930377352841,0.11663764317830404,0.059084678530738455,1.0,0.0,1.1333333333333333,0.35186577527449836,1.1333333333333333,0.35186577527449836,0.7837150127226463,0.04138517379760742,0.009414434432983398,1,1,1
32,1,2,5,2,15,0.7682010770570998,0.039244002800046605,0.15484116872151693,0.06145505503497006,1.0,0.0,1.2,0.41403933560541256,1.2,0.41403933560541256,0.7837150127226463,0.04924368858337402,0.009503364562988281,1,1,1
16,1,1,10,5,20,0.7642096301575988,0.04979947523702253,0.0301727294921875,0.004642206537609337,1.0,0.0,1.0,0.0,1.0,0.0,0.7837150127226463,0.01631951332092285,0.010505199432373047,1,1,1
32,1,3,10,5,5,0.7638195929357726,0.030013380302253326,0.09224939346313477,0.03703903045240958,1.0,0.0,1.4666666666666666,0.5163977794943222,1.4666666666666666,0.5163977794943222,0.7837150127226463,0.06271052360534668,0.007966041564941406,1,1,1
32,1,3,2,1,5,0.7638195929357726,0.030013380302253326,0.09175594647725423,0.039492110299736316,1.0,0.0,1.4666666666666666,0.5163977794943222,1.4666666666666666,0.5163977794943222,0.7837150127226463,0.0648190975189209,0.00899815559387207,1,1,1
32,1,2,5,10,5,0.7620139383859982,0.027938555281953423,0.5982797940572103,0.07039049910546773,1.0,0.0,1.9333333333333333,0.25819888974716115,1.9333333333333333,0.25819888974716115,0.7786259541984732,0.4220445156097412,0.008621931076049805,1,2,2
32,1,3,10,5,20,0.7619961194266255,0.038856199922872946,0.2160842736562093,0.07482507767500961,1.0,0.0,1.4666666666666666,0.6399404734221845,1.4666666666666666,0.6399404734221845,0.7837150127226463,0.08282685279846191,0.009449005126953125,1,1,1
16,2,1,10,5,20,0.7587293102082838,0.0337823938865543,0.06871903737386068,0.03842918537272661,2.0,0.0,1.0,0.0,2.0,0.0,0.7811704834605598,0.039228200912475586,0.009955644607543945,2,1,2
32,1,1,5,1,5,0.7561673398273541,0.04846338346256327,0.018961095809936525,0.006902696365492635,1.0,0.0,1.0,0.0,1.0,0.0,0.7837150127226463,0.007147789001464844,0.00948476791381836,1,1,1
