model,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_lines_per_partition,number_quantiles_ordinal_columns,balance_instances,balance_instances_seed,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals,holdout_accuracy,holdout_num_rules,holdout_larger_rule,holdout_sum_literals,holdout_train_time,holdout_pred_time
IMLIB,1.0,3.0,10.0,10.0,32.0,15.0,True,21.0,0.8802721088435373,0.05314836730510098,0.24813879330952962,1.0,0.0,2.7333333333333334,0.44221663871405337,2.7333333333333334,0.44221663871405337,0.8962264150943396,1,3,3,0.1275348663330078,0.0048830509185791016
I-IMLIB,,,,,,,,,,,,,,,,,,0.8962264150943396,1,3,3,0.16515541076660156,0.006494283676147461
DI-IMLIB,,,,,,,,,,,,,,,,,,0.8962264150943396,1,3,3,0.1300210952758789,0.005887031555175781
