number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
8,4,3,5,1,15,0.7721340388007055,0.05221210739938351,0.07075362205505371,1.8,0.41403933560541256,1.0,0.0,1.8,0.41403933560541256
8,1,4,5,5,20,0.7205467372134038,0.13941202513653247,0.06246218681335449,1.0,0.0,1.6,0.5070925528371101,1.6,0.5070925528371101
8,1,1,10,1,20,0.7602292768959436,0.07434095553639793,0.009402656555175781,1.0,0.0,1.0,0.0,1.0,0.0
8,1,2,10,2,20,0.7254850088183422,0.12943170857265257,0.031873401006062826,1.0,0.0,1.0,0.0,1.0,0.0
8,4,1,1,1,10,0.7796296296296298,0.07044690908623343,0.011890236536661785,2.0,0.5345224838248488,1.0,0.0,2.0,0.5345224838248488
32,4,3,1,5,20,0.7940917107583775,0.08457879045700036,0.2387117862701416,2.2666666666666666,1.0997835284835875,2.7333333333333334,0.45773770821706344,5.066666666666666,2.313521331732421
32,4,2,5,2,20,0.7965608465608468,0.04983054465247285,0.06735151608784994,1.9333333333333333,0.7988086367179803,1.0,0.0,1.9333333333333333,0.7988086367179803
8,3,3,10,5,20,0.762345679012346,0.022317549796902588,0.1203894297281901,2.0,0.5345224838248488,1.0,0.0,2.0,0.5345224838248488
8,4,2,2,5,5,0.7187830687830687,0.08823823567245605,0.017623265584309895,2.466666666666667,0.9154754164341269,1.4666666666666666,0.5163977794943222,3.066666666666667,1.0997835284835873
32,2,4,1,1,10,0.830952380952381,0.06467235643941517,0.05631033579508463,1.8,0.41403933560541256,1.6,0.5070925528371101,2.6666666666666665,1.0465362369445672
32,1,2,5,2,10,0.8017636684303352,0.07733428938906328,0.018049017588297526,1.0,0.0,1.0,0.0,1.0,0.0
32,3,3,5,2,20,0.789241622574956,0.049055725979618374,0.11208702723185221,1.8,0.6761234037828133,1.0,0.0,1.8,0.6761234037828133
8,4,1,2,5,20,0.7500881834215168,0.10609194423964409,0.04301018714904785,1.6666666666666667,0.7237468644557459,1.0,0.0,1.6666666666666667,0.7237468644557459
32,3,2,1,1,5,0.8234567901234567,0.07406878737928052,0.010857534408569337,2.466666666666667,0.5163977794943223,1.2,0.41403933560541256,2.7333333333333334,0.7988086367179803
