number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
8,4,2,2,5,5,0.7333333333333332,0.09043855212791409,0.03896972338358561,1.8666666666666667,0.7432233529572065,1.9333333333333333,0.25819888974716115,3.0,1.0
32,2,4,1,1,10,0.8598639455782312,0.050502718570499226,0.10931013425191244,1.2,0.41403933560541256,3.2,0.7745966692414833,3.6,1.2983506020002016
32,1,2,5,2,10,0.8149659863945578,0.05258061476218552,0.06510912577311198,1.0,0.0,1.3333333333333333,0.48795003647426666,1.3333333333333333,0.48795003647426666
32,3,3,5,2,20,0.7891156462585033,0.06530004830838616,0.2698112805684408,1.5333333333333334,0.6399404734221844,1.3333333333333333,0.48795003647426666,1.9333333333333333,0.9611501047232548
8,4,1,2,5,20,0.6816326530612247,0.07820804995500921,0.15660548210144043,1.9333333333333333,0.8837151016885368,1.0,0.0,1.9333333333333333,0.8837151016885368
4,1,1,5,2,15,0.7292517006802721,0.10129954269546525,0.03161414464314779,1.0,0.0,1.0,0.0,1.0,0.0
32,3,2,1,1,5,0.8163265306122448,0.0545431105943723,0.02707985242207845,1.7333333333333334,0.7988086367179803,2.0,0.0,3.2,1.4735767952260144
16,4,2,1,10,20,0.7700680272108843,0.05948284026700427,0.16573882102966309,1.4666666666666666,0.6399404734221845,2.0,0.0,2.6,0.828078671210825
32,1,3,10,5,5,0.8299319727891155,0.06665278211654907,0.031717602411905924,1.0,0.0,1.5333333333333334,0.5163977794943222,1.5333333333333334,0.5163977794943222
8,2,2,10,2,5,0.6761904761904762,0.06260193290253596,0.023167928059895832,2.0,0.0,1.0,0.0,2.0,0.0
16,2,3,1,5,5,0.7863945578231293,0.08584838415819564,0.033349164326985675,1.2666666666666666,0.4577377082170635,2.8666666666666667,0.35186577527449836,3.466666666666667,1.1872336794093272
16,1,3,5,10,5,0.7646258503401361,0.0925198650447411,0.02129685084025065,1.0,0.0,2.6666666666666665,0.4879500364742666,2.6666666666666665,0.4879500364742666
8,1,2,5,1,10,0.6897959183673469,0.09578490808393475,0.03862185478210449,1.0,0.0,1.0,0.0,1.0,0.0
32,1,1,1,10,20,0.8258503401360543,0.048703465258772415,0.39679166475931804,1.0,0.0,1.0,0.0,1.0,0.0
8,1,4,10,5,10,0.6326530612244897,0.16417385685482316,0.10683709780375163,1.0,0.0,1.0,0.0,1.0,0.0
8,4,4,5,1,5,0.6571428571428569,0.050698694155764785,0.08876851399739584,2.2666666666666666,0.7988086367179803,1.0,0.0,2.2666666666666666,0.7988086367179803
4,3,4,10,10,15,0.6979591836734694,0.06907837045667137,0.3931452751159668,2.2,0.560611910581388,2.0,0.0,3.3333333333333335,0.6172133998483678
16,1,2,2,2,10,0.7999999999999997,0.08097401937001204,0.030559730529785157,1.0,0.0,1.8666666666666667,0.35186577527449836,1.8666666666666667,0.35186577527449836
8,1,4,1,2,5,0.7551020408163266,0.10434711468322612,0.02576605478922526,1.0,0.0,2.466666666666667,0.5163977794943223,2.466666666666667,0.5163977794943223
16,3,2,10,10,10,0.7482993197278911,0.08681326116278834,0.06281299591064453,1.9333333333333333,0.5936168397046636,1.8666666666666667,0.35186577527449836,2.933333333333333,0.7988086367179801
4,2,2,2,5,20,0.6517006802721088,0.10975685809231396,0.3348748207092285,1.6666666666666667,0.48795003647426666,1.6666666666666667,0.48795003647426666,2.3333333333333335,0.6172133998483678
8,4,1,1,5,10,0.6802721088435375,0.08367228423631509,0.04815333684285482,1.6666666666666667,0.7237468644557459,1.0,0.0,1.6666666666666667,0.7237468644557459
16,4,3,1,5,10,0.8136054421768706,0.06893466659715121,0.09225672086079915,1.6666666666666667,0.7237468644557459,3.0,0.0,4.533333333333333,1.8847761013926698
4,3,3,10,5,15,0.7795918367346939,0.06864635639772099,0.2575432618459066,1.4666666666666666,0.5163977794943222,1.0,0.0,1.4666666666666666,0.5163977794943222
4,4,3,2,5,10,0.6748299319727891,0.07336673532659133,0.1991069475809733,2.2666666666666666,0.961150104723255,1.8,0.9411239481143201,3.3333333333333335,2.0236694629405503
8,4,4,2,10,10,0.7414965986394557,0.09309685097132053,0.15826883316040039,2.1333333333333333,0.990430401872025,3.2666666666666666,0.5936168397046636,4.466666666666667,1.0600988273786194
8,2,1,1,10,10,0.673469387755102,0.08929092029803821,0.04240813255310059,1.5333333333333334,0.5163977794943222,1.0,0.0,1.5333333333333334,0.5163977794943222
16,2,3,2,5,10,0.7714285714285712,0.08767709598288974,0.08928894996643066,1.6,0.5070925528371101,2.8,0.4140393356054125,4.066666666666666,1.334523278535216
