number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
16,1,3,2,10,15,0.8666666666666667,0.09035079029052513,0.0037197430928548178,1.0,0.0,2.7333333333333334,0.4577377082170635,2.7333333333333334,0.4577377082170635
4,3,1,1,10,10,0.6539682539682539,0.08531020904691118,0.004625177383422852,1.0666666666666667,0.25819888974716115,1.0,0.0,1.0666666666666667,0.25819888974716115
16,1,4,10,1,10,0.6825396825396824,0.11335600680226744,0.005979696909586589,1.0,0.0,1.0,0.0,1.0,0.0
8,1,1,5,1,10,0.6920634920634919,0.12709745509859194,0.0009086767832438152,1.0,0.0,1.0,0.0,1.0,0.0
32,1,1,5,1,5,0.7047619047619046,0.0848024056720948,0.0015773932139078776,1.0,0.0,1.0,0.0,1.0,0.0
8,4,3,2,10,20,0.796825396825397,0.13160525768583903,0.011004447937011719,1.2,0.41403933560541256,2.8666666666666667,0.3518657752744984,3.2666666666666666,1.0327955589886446
32,3,4,10,2,5,0.6984126984126983,0.12811289697800937,0.006043434143066406,1.1333333333333333,0.35186577527449836,1.0666666666666667,0.25819888974716115,1.2,0.5606119105813882
16,2,2,2,1,5,0.7047619047619046,0.09212602458356567,0.0019437789916992188,1.5333333333333334,0.5163977794943222,1.4666666666666666,0.5163977794943222,2.2,1.2649110640673518
16,2,4,2,1,15,0.7365079365079364,0.15044116817389006,0.012121264139811199,1.4,0.5070925528371101,1.6666666666666667,0.6172133998483675,2.2,0.9411239481143201
32,1,2,5,2,15,0.8603174603174605,0.12400124698510201,0.008734385172526041,1.0,0.0,1.8666666666666667,0.35186577527449836,1.8666666666666667,0.35186577527449836
16,3,1,5,1,10,0.6634920634920635,0.13643936473156607,0.0012573560078938803,1.3333333333333333,0.6172133998483675,1.0,0.0,1.3333333333333333,0.6172133998483675
4,4,3,2,10,5,0.7936507936507937,0.08182139933183091,0.003887065251668294,1.4,0.7367883976130073,2.6666666666666665,0.6172133998483678,3.3333333333333335,1.4960264830861913
4,3,1,2,2,10,0.6063492063492063,0.10412090021494254,0.002422173817952474,1.1333333333333333,0.35186577527449836,1.0,0.0,1.1333333333333333,0.35186577527449836
4,3,4,2,10,5,0.8158730158730159,0.11645707491150623,0.004367860158284506,1.0666666666666667,0.25819888974716115,2.933333333333333,0.7037315505489967,3.1333333333333333,1.0600988273786192
8,2,3,1,2,5,0.7650793650793651,0.13036872612366354,0.0031564871470133463,1.4,0.5070925528371101,2.7333333333333334,0.4577377082170635,3.6,1.2983506020002016
32,2,4,5,2,10,0.8190476190476191,0.11829695303011785,0.01630746523539225,1.6,0.50709255283711,1.9333333333333333,0.25819888974716115,2.6666666666666665,0.8164965809277261
4,4,3,10,2,10,0.5015873015873016,0.16185139843531476,0.008220434188842773,1.3333333333333333,0.48795003647426666,1.0,0.0,1.3333333333333333,0.48795003647426666
8,2,1,2,1,15,0.6,0.1752410529179563,0.0030048847198486327,1.5333333333333334,0.5163977794943222,1.0,0.0,1.5333333333333334,0.5163977794943222
4,4,4,10,10,10,0.6222222222222221,0.2185639933721715,0.010967445373535157,1.9333333333333333,0.7037315505489968,1.5333333333333334,0.5163977794943222,2.466666666666667,0.915475416434127
16,3,3,5,10,10,0.853968253968254,0.07941041788883732,0.004475847880045573,1.6,0.6324555320336759,2.533333333333333,0.5163977794943223,3.8,1.4735767952260146
8,2,2,2,1,15,0.6444444444444445,0.13809132843007316,0.006180191040039062,1.4,0.5070925528371101,1.0,0.0,1.4,0.5070925528371101
8,3,3,5,1,5,0.7015873015873014,0.10718693978497862,0.0034907976786295574,1.4,0.6324555320336759,1.0,0.0,1.4,0.6324555320336759
4,1,2,10,10,20,0.6634920634920635,0.14110796095950973,0.004366779327392578,1.0,0.0,1.6,0.5070925528371101,1.6,0.5070925528371101
32,1,3,2,1,5,0.834920634920635,0.12452262803860185,0.0029144287109375,1.0,0.0,1.9333333333333333,0.25819888974716115,1.9333333333333333,0.25819888974716115
4,1,1,2,2,10,0.5968253968253968,0.10928199668608574,0.0013815085093180338,1.0,0.0,1.0,0.0,1.0,0.0
32,3,2,2,10,15,0.8952380952380954,0.08480240567209481,0.006623156865437825,1.4,0.5070925528371101,2.0,0.0,2.7333333333333334,0.961150104723255
32,2,4,2,1,15,0.8920634920634921,0.05537710244123232,0.012471866607666016,1.4666666666666666,0.5163977794943222,2.066666666666667,0.2581988897471611,2.533333333333333,0.6399404734221844
16,2,3,2,2,15,0.8730158730158732,0.11191802883676251,0.005366182327270508,1.3333333333333333,0.48795003647426666,2.2,0.4140393356054125,2.6666666666666665,0.8997354108424374
4,2,2,2,5,15,0.7015873015873015,0.14225117133296242,0.006006113688151042,1.2666666666666666,0.4577377082170635,2.0,0.0,2.4,0.7367883976130073
32,3,2,5,1,15,0.7206349206349204,0.0999946008692561,0.006138531366984049,1.2666666666666666,0.5936168397046635,1.0666666666666667,0.25819888974716115,1.3333333333333333,0.7237468644557459
4,2,4,5,2,20,0.47936507936507927,0.191719299543667,0.02328794797261556,1.4666666666666666,0.5163977794943222,1.0,0.0,1.4666666666666666,0.5163977794943222
4,2,3,1,10,15,0.7714285714285715,0.08669133236502852,0.010477447509765625,1.2,0.41403933560541256,2.533333333333333,0.5163977794943223,2.8,0.6761234037828132
