max_depth,max_leaf_nodes,number_quantiles_ordinal_columns,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_std_time,cv_mean_n_nodes,cv_std_n_nodes,cv_mean_depth,cv_std_depth,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
3,4,10,0.912037037037037,0.06937827535419766,0.0005018711090087891,0.000568973638332451,6.2,1.0141851056742202,2.2666666666666666,0.4577377082170635,3.6,0.5070925528371101,2.2666666666666666,0.4577377082170635,7.066666666666666,1.791514389985135
4,2,10,0.912037037037037,0.06937827535419766,0.000303188959757487,0.0005253108740756522,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
4,3,10,0.912037037037037,0.06937827535419766,0.00036183993021647137,0.0005354442302647591,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
4,4,10,0.912037037037037,0.06937827535419766,0.0005060672760009765,0.0005661845197353903,6.2,1.0141851056742202,2.2666666666666666,0.4577377082170635,3.6,0.5070925528371101,2.2666666666666666,0.4577377082170635,7.066666666666666,1.791514389985135
1,2,15,0.912037037037037,0.06937827535419766,0.00035071372985839844,0.0005168855174223014,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,3,15,0.912037037037037,0.06937827535419766,0.0002657731374104818,0.00045620395392727113,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,4,15,0.912037037037037,0.06937827535419766,0.00051116943359375,0.0005773408377352078,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,2,15,0.912037037037037,0.06937827535419766,0.0004447619120279948,0.0005748595569379914,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,3,15,0.9194444444444445,0.059205498100184974,0.0005776246388753255,0.0005716417407304242,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
2,4,15,0.9194444444444445,0.059205498100184974,0.0002948125203450521,0.000516021050320378,5.666666666666667,0.9759000729485332,2.0,0.0,3.3333333333333335,0.4879500364742666,2.0,0.0,6.0,1.4638501094227998
3,2,15,0.912037037037037,0.06937827535419766,0.0004447619120279948,0.0005748595640010108,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
