max_depth,max_leaf_nodes,number_quantiles_ordinal_columns,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_std_time,cv_mean_n_nodes,cv_std_n_nodes,cv_mean_depth,cv_std_depth,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
4,4,10,0.8571428571428571,0.035347975664670954,0.0010735670725504558,0.0006001512793970649,7.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,9.0,0.0
1,2,15,0.838095238095238,0.04042573068865408,0.0013143221537272136,0.0006734396781751452,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,3,15,0.838095238095238,0.04042573068865408,0.0007723808288574219,0.0004114423896641562,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,4,15,0.838095238095238,0.04042573068865408,0.0008203029632568359,0.0004721822953101062,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,2,15,0.838095238095238,0.04042573068865408,0.001433881123860677,0.0006676742956259227,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,3,15,0.8952380952380953,0.037683461040001004,0.0011814912160237631,0.0005267694648537235,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
2,4,15,0.8952380952380953,0.037683461040001004,0.0010816097259521485,0.0004165456216924232,6.466666666666667,0.915475416434127,2.0,0.0,3.7333333333333334,0.4577377082170635,2.0,0.0,7.2,1.3732131246511905
3,2,15,0.838095238095238,0.04042573068865408,0.0010402838389078775,0.0003894805360555354,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
3,3,15,0.8952380952380953,0.037683461040001004,0.0016266345977783204,0.0005206566972494328,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
3,4,15,0.8476190476190477,0.04144319398024561,0.0014627774556477864,0.0005495337359181842,7.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,9.0,0.0
4,2,15,0.838095238095238,0.04042573068865408,0.0012445767720540364,0.00040658369370184913,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
4,3,15,0.8952380952380953,0.037683461040001004,0.0014655590057373047,0.0004773156881404458,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
4,4,15,0.8476190476190477,0.04144319398024561,0.0017296632130940756,0.000636386456542885,7.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,9.0,0.0
1,2,20,0.8326530612244897,0.04022901063710867,0.000874789555867513,0.00048479680399955114,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,3,20,0.8326530612244897,0.04022901063710867,0.0011089166005452474,0.0005322455943854874,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,4,20,0.8326530612244897,0.04022901063710867,0.0011416912078857423,0.0005448081914601805,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,2,20,0.8326530612244897,0.04022901063710867,0.0018647193908691406,0.0006524756261507557,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,3,20,0.9034013605442177,0.036561518162961944,0.0019303957621256511,0.0006534368521357555,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
