max_depth,max_leaf_nodes,number_quantiles_ordinal_columns,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_std_time,cv_mean_n_nodes,cv_std_n_nodes,cv_mean_depth,cv_std_depth,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
1,2,5,0.8330000000000001,0.002535462764185552,0.000739447275797526,0.0005544785742287995,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,3,5,0.8330000000000001,0.002535462764185552,0.0007509390513102213,0.0005692214324969218,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,4,5,0.8330000000000001,0.002535462764185552,0.0007496992746988932,0.0005677934751170645,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,2,5,0.8330000000000001,0.002535462764185552,0.0009058952331542969,0.0004274308054126298,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,3,5,0.8303333333333334,0.005163977794943227,0.0011169910430908203,0.0004417305009723769,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
2,4,5,0.8290000000000001,0.007367883976130059,0.0010927041371663411,0.00018694807356103507,7.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,8.0,0.0
3,2,5,0.8330000000000001,0.002535462764185552,0.0012444178263346353,0.0005998431934148719,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
3,3,5,0.8303333333333334,0.005163977794943227,0.0010375499725341797,0.0006500234988547221,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
3,4,5,0.825,0.00906326967174964,0.0011111100514729817,0.0007035993897371535,7.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,9.0,0.0
4,2,5,0.8330000000000001,0.002535462764185552,0.0011385758717854819,0.000211377339630549,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
4,3,5,0.8303333333333334,0.005163977794943227,0.001056067148844401,0.0004585153581627451,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
4,4,5,0.825,0.00906326967174964,0.000977945327758789,0.00044091248579227507,7.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,9.0,0.0
1,2,10,0.8330000000000001,0.002535462764185552,0.0008611043294270833,0.00048343471315109615,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,3,10,0.8330000000000001,0.002535462764185552,0.0013548533121744792,0.00048377736292277637,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,4,10,0.8330000000000001,0.002535462764185552,0.0009558359781901042,0.0002837307519984684,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,2,10,0.8330000000000001,0.002535462764185552,0.0015206654866536458,0.0005074528957678327,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,3,10,0.8296666666666667,0.006935073041809861,0.001521746317545573,0.0006147229345263447,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
2,4,10,0.829,0.007367883976130059,0.0015545527140299479,0.000500532857706776,7.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,8.0,0.0
3,2,10,0.8330000000000001,0.002535462764185552,0.0018530050913492838,0.00042936294856023993,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
3,3,10,0.8296666666666667,0.006935073041809861,0.0019339879353841146,0.0003255042772676502,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
3,4,10,0.8243333333333333,0.008423323628614813,0.0019193172454833984,0.0005662901092443765,7.0,0.0,2.8666666666666667,0.35186577527449836,4.0,0.0,2.8666666666666667,0.35186577527449836,8.866666666666667,0.3518657752744984
4,2,10,0.8330000000000001,0.002535462764185552,0.0015542348225911458,0.0005012565761067042,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
4,3,10,0.8296666666666667,0.006935073041809861,0.002135197321573893,0.0006527385403893018,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
4,4,10,0.8243333333333333,0.008423323628614813,0.0020881334940592447,0.0007301238317574061,7.0,0.0,2.8666666666666667,0.35186577527449836,4.0,0.0,2.8666666666666667,0.35186577527449836,8.866666666666667,0.3518657752744984
1,2,15,0.8330000000000001,0.002535462764185552,0.0015252113342285156,0.0004948059109951847,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,3,15,0.8330000000000001,0.002535462764185552,0.0011957168579101562,0.0003625881477489502,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,4,15,0.8330000000000001,0.002535462764185552,0.0012621720631917318,0.0005121589936490978,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,2,15,0.8330000000000001,0.002535462764185552,0.002153825759887695,0.0007399846622935038,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,3,15,0.8293333333333334,0.007037315505489973,0.0025601545969645184,0.0007059613263455793,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
2,4,15,0.8293333333333334,0.007037315505489973,0.002491935094197591,0.0005564622980390168,7.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,8.0,0.0
3,2,15,0.8330000000000001,0.002535462764185552,0.002582406997680664,0.0006244839741009914,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
3,3,15,0.8293333333333334,0.007037315505489973,0.002741543451944987,0.0007302742500460055,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
3,4,15,0.8233333333333334,0.010465362369445643,0.0023598670959472656,0.00043874668600103024,7.0,0.0,2.8666666666666667,0.35186577527449836,4.0,0.0,2.8666666666666667,0.35186577527449836,8.866666666666667,0.3518657752744984
4,2,15,0.8330000000000001,0.002535462764185552,0.0021596590677897135,0.000292300614944896,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
4,3,15,0.8293333333333334,0.007037315505489973,0.002701091766357422,0.0007908531107733278,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
4,4,15,0.8233333333333334,0.010465362369445643,0.0025615692138671875,0.0004527038698004259,7.0,0.0,2.8666666666666667,0.35186577527449836,4.0,0.0,2.8666666666666667,0.35186577527449836,8.866666666666667,0.3518657752744984
1,2,20,0.8330000000000001,0.002535462764185552,0.0020077705383300783,0.0003868719753573392,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,3,20,0.8330000000000001,0.002535462764185552,0.0015391667683919271,0.0005447510393474853,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,4,20,0.8330000000000001,0.002535462764185552,0.0015607674916585286,0.0005225511797091235,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,2,20,0.8330000000000001,0.002535462764185552,0.0032581647237141928,0.0005846124992618183,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,3,20,0.8263333333333333,0.013156566348984744,0.002711168924967448,0.00045593840910677485,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
2,4,20,0.8256666666666668,0.012937579077283046,0.0030975818634033205,0.00064706274150512,7.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,8.0,0.0
3,2,20,0.8330000000000001,0.002535462764185552,0.00256807009379069,0.0004924879776805275,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
3,3,20,0.8263333333333333,0.013156566348984744,0.0028649648030598957,0.0007733209160278253,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
3,4,20,0.8203333333333332,0.012742878496672239,0.003040774663289388,0.000537238924993105,7.0,0.0,2.8666666666666667,0.35186577527449836,4.0,0.0,2.8666666666666667,0.35186577527449836,8.866666666666667,0.3518657752744984
4,2,20,0.8330000000000001,0.002535462764185552,0.0024108250935872396,0.0005433251725051328,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
4,3,20,0.8263333333333333,0.013156566348984744,0.00368499755859375,0.0011670471089496456,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
4,4,20,0.8203333333333332,0.012742878496672239,0.0034066041310628257,0.0009420923838132075,7.0,0.0,2.8666666666666667,0.35186577527449836,4.0,0.0,2.8666666666666667,0.35186577527449836,8.866666666666667,0.3518657752744984
