max_depth,max_leaf_nodes,number_quantiles_ordinal_columns,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_std_time,cv_mean_n_nodes,cv_std_n_nodes,cv_mean_depth,cv_std_depth,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
1,3,15,0.762912087912088,0.0033965771622321834,0.00036563873291015623,0.0004790206609630181,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,4,15,0.762912087912088,0.0033965771622321834,0.0003323713938395182,0.0004865420798262433,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,2,15,0.762912087912088,0.0033965771622321834,0.00029921531677246094,0.0004537276929928374,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,3,15,0.7520818070818073,0.027252794435213286,0.0006392319997151692,0.0004861926316235719,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
2,4,15,0.7520818070818073,0.027252794435213286,0.0005063374837239583,0.0005075224904411927,7.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,8.0,0.0
3,2,15,0.762912087912088,0.0033965771622321834,0.0005729039510091146,0.0005018169863404576,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
3,3,15,0.7520818070818073,0.027252794435213286,0.0005650838216145833,0.0005612980641740682,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
3,4,15,0.7661111111111113,0.02423055531399718,0.0006392319997151692,0.00048619262327246986,7.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,9.0,0.0
4,2,15,0.762912087912088,0.0033965771622321834,0.0007057984670003256,0.000460073993744282,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
4,3,15,0.7520818070818073,0.027252794435213286,0.00043991406758626305,0.0005039976053755318,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
4,4,15,0.7661111111111113,0.02423055531399718,0.0007222970326741536,0.0004754989004269083,7.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,9.0,0.0
1,2,20,0.762912087912088,0.0033965771622321834,0.0005049228668212891,0.0005056725354655545,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,3,20,0.762912087912088,0.0033965771622321834,0.0004532019297281901,0.0005223249152969478,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
1,4,20,0.762912087912088,0.0033965771622321834,0.0003719488779703776,0.000488411979102042,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,2,20,0.762912087912088,0.0033965771622321834,0.0005799293518066406,0.000510552138495895,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
2,3,20,0.750824175824176,0.026874107795862457,0.0006463845570882161,0.0004942910425850944,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
2,4,20,0.750824175824176,0.026874107795862457,0.0006661574045817057,0.0005148030496517382,7.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,8.0,0.0
3,2,20,0.762912087912088,0.0033965771622321834,0.0005315780639648437,0.0005146982551248466,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
3,3,20,0.750824175824176,0.026874107795862457,0.0006132125854492188,0.0005214284951441058,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
3,4,20,0.7763003663003663,0.02316550407452349,0.0007132848103841145,0.0005391114989992563,7.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,9.0,0.0
4,2,20,0.762912087912088,0.0033965771622321834,0.00076904296875,0.0006992645334958353,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
4,3,20,0.750824175824176,0.026874107795862457,0.0006732622782389323,0.0005236635684829275,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0
4,4,20,0.7763003663003663,0.02316550407452349,0.0006398677825927735,0.0005507739599497586,7.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,9.0,0.0
